"team_name" "team_id" "year" "Season" "opponent_id" "Indicator"
"Minnesota" 428 1995 "1994-1995" 428 1
"Minnesota" 428 1996 "1995-1996" 428 1
"Minnesota" 428 1997 "1996-1997" 428 1
"Minnesota" 428 1998 "1997-1998" 428 1
"Minnesota" 428 1999 "1998-1999" 428 1
"Minnesota" 428 2000 "1999-2000" 428 1
"Minnesota" 428 2001 "2000-2001" 428 1
"Minnesota" 428 2002 "2001-2002" 428 1
"Minnesota" 428 2003 "2002-2003" 428 1
"Minnesota" 428 2004 "2003-2004" 428 1
"Minnesota" 428 2005 "2004-2005" 428 1
"Minnesota" 428 2006 "2005-2006" 428 1
"Minnesota" 428 2007 "2006-2007" 428 1
"Minnesota" 428 2008 "2007-2008" 428 1
"Minnesota" 428 2009 "2008-2009" 428 1
"Minnesota" 428 2010 "2009-2010" 428 1
"Minnesota" 428 2011 "2010-2011" 428 1
"Minnesota" 428 2012 "2011-2012" 428 1
"Minnesota" 428 2013 "2012-2013" 428 1
"Minnesota" 428 2014 "2013-2014" 428 1
"Minnesota" 428 2015 "2014-2015" 428 1
"Minnesota" 428 2016 "2015-2016" 428 1
"Minnesota" 428 2017 "2016-2017" 428 1
"Minnesota" 428 2018 "2017-2018" 428 1
"Minnesota" 428 2019 "2018-2019" 428 1
"Mississippi Col." 429 1982 "1981-1982" 429 1
"Mississippi Col." 429 1983 "1982-1983" 429 1
"Mississippi Col." 429 1984 "1983-1984" 429 1
"Mississippi Col." 429 1985 "1984-1985" 429 1
"Mississippi Col." 429 1986 "1985-1986" 429 1
"Mississippi Col." 429 1987 "1986-1987" 429 1
"Mississippi Col." 429 1988 "1987-1988" 429 1
"Mississippi Col." 429 1989 "1988-1989" 429 1
"Mississippi St." 430 1982 "1981-1982" 430 1
"Mississippi St." 430 1983 "1982-1983" 430 1
"Mississippi St." 430 1984 "1983-1984" 430 1
"Mississippi St." 430 1985 "1984-1985" 430 1
"Mississippi St." 430 1986 "1985-1986" 430 1
"Mississippi St." 430 1987 "1986-1987" 430 1
"Mississippi St." 430 1988 "1987-1988" 430 1
"Mississippi St." 430 1989 "1988-1989" 430 1
"Mississippi St." 430 1990 "1989-1990" 430 1
"Mississippi St." 430 1991 "1990-1991" 430 1
"Mississippi St." 430 1992 "1991-1992" 430 1
"Mississippi St." 430 1993 "1992-1993" 430 1
"Mississippi St." 430 1994 "1993-1994" 430 1
"Mississippi St." 430 1995 "1994-1995" 430 1
"Mississippi St." 430 1996 "1995-1996" 430 1
"Mississippi St." 430 1997 "1996-1997" 430 1
"Mississippi St." 430 1998 "1997-1998" 430 1
"Mississippi St." 430 1999 "1998-1999" 430 1
"Mississippi St." 430 2000 "1999-2000" 430 1
"Mississippi St." 430 2001 "2000-2001" 430 1
"Mississippi St." 430 2002 "2001-2002" 430 1
"Mississippi St." 430 2003 "2002-2003" 430 1
"Mississippi St." 430 2004 "2003-2004" 430 1
"Mississippi St." 430 2005 "2004-2005" 430 1
"Mississippi St." 430 2006 "2005-2006" 430 1
"Mississippi St." 430 2007 "2006-2007" 430 1
"Mississippi St." 430 2008 "2007-2008" 430 1
"Mississippi St." 430 2009 "2008-2009" 430 1
"Mississippi St." 430 2010 "2009-2010" 430 1
"Mississippi St." 430 2011 "2010-2011" 430 1
"Mississippi St." 430 2012 "2011-2012" 430 1
"Mississippi St." 430 2013 "2012-2013" 430 1
"Mississippi St." 430 2014 "2013-2014" 430 1
"Mississippi St." 430 2015 "2014-2015" 430 1
"Mississippi St." 430 2016 "2015-2016" 430 1
"Mississippi St." 430 2017 "2016-2017" 430 1
"Mississippi St." 430 2018 "2017-2018" 430 1
"Mississippi St." 430 2019 "2018-2019" 430 1
"Mississippi Val." 432 1982 "1981-1982" 432 1
"Mississippi Val." 432 1983 "1982-1983" 432 1
"Mississippi Val." 432 1984 "1983-1984" 432 1
"Mississippi Val." 432 1985 "1984-1985" 432 1
"Mississippi Val." 432 1986 "1985-1986" 432 1
"Mississippi Val." 432 1987 "1986-1987" 432 1
"Mississippi Val." 432 1988 "1987-1988" 432 1
"Mississippi Val." 432 1989 "1988-1989" 432 1
"Mississippi Val." 432 1990 "1989-1990" 432 1
"Mississippi Val." 432 1991 "1990-1991" 432 1
"Mississippi Val." 432 1992 "1991-1992" 432 1
"Mississippi Val." 432 1993 "1992-1993" 432 1
"Mississippi Val." 432 1994 "1993-1994" 432 1
"Mississippi Val." 432 1995 "1994-1995" 432 1
"Mississippi Val." 432 1996 "1995-1996" 432 1
"Mississippi Val." 432 1997 "1996-1997" 432 1
"Mississippi Val." 432 1998 "1997-1998" 432 1
"Mississippi Val." 432 1999 "1998-1999" 432 1
"Mississippi Val." 432 2000 "1999-2000" 432 1
"Mississippi Val." 432 2001 "2000-2001" 432 1
"Mississippi Val." 432 2002 "2001-2002" 432 1
"Mississippi Val." 432 2003 "2002-2003" 432 1
"Mississippi Val." 432 2004 "2003-2004" 432 1
"Mississippi Val." 432 2005 "2004-2005" 432 1
"Mississippi Val." 432 2006 "2005-2006" 432 1
"Mississippi Val." 432 2007 "2006-2007" 432 1
"Mississippi Val." 432 2008 "2007-2008" 432 1
"Mississippi Val." 432 2009 "2008-2009" 432 1
"Mississippi Val." 432 2010 "2009-2010" 432 1
"Mississippi Val." 432 2011 "2010-2011" 432 1
"Mississippi Val." 432 2012 "2011-2012" 432 1
"Mississippi Val." 432 2013 "2012-2013" 432 1
"Mississippi Val." 432 2014 "2013-2014" 432 1
"Mississippi Val." 432 2015 "2014-2015" 432 1
"Mississippi Val." 432 2016 "2015-2016" 432 1
"Mississippi Val." 432 2017 "2016-2017" 432 1
"Mississippi Val." 432 2018 "2017-2018" 432 1
"Mississippi Val." 432 2019 "2018-2019" 432 1
"Missouri" 434 1982 "1981-1982" 434 1
"Missouri" 434 1983 "1982-1983" 434 1
"Missouri" 434 1984 "1983-1984" 434 1
"Missouri" 434 1985 "1984-1985" 434 1
"Missouri" 434 1986 "1985-1986" 434 1
"Missouri" 434 1987 "1986-1987" 434 1
"Missouri" 434 1988 "1987-1988" 434 1
"Missouri" 434 1989 "1988-1989" 434 1
"Missouri" 434 1990 "1989-1990" 434 1
"Missouri" 434 1991 "1990-1991" 434 1
"Missouri" 434 1992 "1991-1992" 434 1
"Missouri" 434 1993 "1992-1993" 434 1
"Missouri" 434 1994 "1993-1994" 434 1
"Missouri" 434 1995 "1994-1995" 434 1
"Missouri" 434 1996 "1995-1996" 434 1
"Missouri" 434 1997 "1996-1997" 434 1
"Missouri" 434 1998 "1997-1998" 434 1
"Missouri" 434 1999 "1998-1999" 434 1
"Missouri" 434 2000 "1999-2000" 434 1
"Missouri" 434 2001 "2000-2001" 434 1
"Missouri" 434 2002 "2001-2002" 434 1
"Missouri" 434 2003 "2002-2003" 434 1
"Missouri" 434 2004 "2003-2004" 434 1
"Missouri" 434 2005 "2004-2005" 434 1
"Missouri" 434 2006 "2005-2006" 434 1
"Missouri" 434 2007 "2006-2007" 434 1
"Missouri" 434 2008 "2007-2008" 434 1
"Missouri" 434 2009 "2008-2009" 434 1
"Missouri" 434 2010 "2009-2010" 434 1
"Missouri" 434 2011 "2010-2011" 434 1
"Missouri" 434 2012 "2011-2012" 434 1
"Missouri" 434 2013 "2012-2013" 434 1
"Missouri" 434 2014 "2013-2014" 434 1
"Missouri" 434 2015 "2014-2015" 434 1
"Missouri" 434 2016 "2015-2016" 434 1
"Missouri" 434 2017 "2016-2017" 434 1
"Missouri" 434 2018 "2017-2018" 434 1
"Missouri" 434 2019 "2018-2019" 434 1
"Missouri St." 669 1983 "1982-1983" 669 1
"Missouri St." 669 1984 "1983-1984" 669 1
"Missouri St." 669 1985 "1984-1985" 669 1
"Missouri St." 669 1986 "1985-1986" 669 1
"Missouri St." 669 1987 "1986-1987" 669 1
"Missouri St." 669 1988 "1987-1988" 669 1
"Missouri St." 669 1989 "1988-1989" 669 1
"Missouri St." 669 1990 "1989-1990" 669 1
"Missouri St." 669 1991 "1990-1991" 669 1
"Missouri St." 669 1992 "1991-1992" 669 1
"Missouri St." 669 1993 "1992-1993" 669 1
"Missouri St." 669 1994 "1993-1994" 669 1
"Missouri St." 669 1995 "1994-1995" 669 1
"Missouri St." 669 1996 "1995-1996" 669 1
"Missouri St." 669 1997 "1996-1997" 669 1
"Missouri St." 669 1998 "1997-1998" 669 1
"Missouri St." 669 1999 "1998-1999" 669 1
"Missouri St." 669 2000 "1999-2000" 669 1
"Missouri St." 669 2001 "2000-2001" 669 1
"Missouri St." 669 2002 "2001-2002" 669 1
"Missouri St." 669 2003 "2002-2003" 669 1
"Missouri St." 669 2004 "2003-2004" 669 1
"Missouri St." 669 2005 "2004-2005" 669 1
"Missouri St." 669 2006 "2005-2006" 669 1
"Missouri St." 669 2007 "2006-2007" 669 1
"Missouri St." 669 2008 "2007-2008" 669 1
"Missouri St." 669 2009 "2008-2009" 669 1
"Missouri St." 669 2010 "2009-2010" 669 1
"Missouri St." 669 2011 "2010-2011" 669 1
"Missouri St." 669 2012 "2011-2012" 669 1
"Missouri St." 669 2013 "2012-2013" 669 1
"Missouri St." 669 2014 "2013-2014" 669 1
"Missouri St." 669 2015 "2014-2015" 669 1
"Missouri St." 669 2016 "2015-2016" 669 1
"Missouri St." 669 2017 "2016-2017" 669 1
"Missouri St." 669 2018 "2017-2018" 669 1
"Missouri St." 669 2019 "2018-2019" 669 1
"Monmouth" 439 1983 "1982-1983" 439 1
"Monmouth" 439 1985 "1984-1985" 439 1
"Monmouth" 439 1988 "1987-1988" 439 1
"Monmouth" 439 1989 "1988-1989" 439 1
"Monmouth" 439 1990 "1989-1990" 439 1
"Monmouth" 439 1991 "1990-1991" 439 1
"Monmouth" 439 1992 "1991-1992" 439 1
"Monmouth" 439 1993 "1992-1993" 439 1
"Monmouth" 439 1994 "1993-1994" 439 1
"Monmouth" 439 1995 "1994-1995" 439 1
"Monmouth" 439 1996 "1995-1996" 439 1
"Monmouth" 439 1997 "1996-1997" 439 1
"Monmouth" 439 1998 "1997-1998" 439 1
"Monmouth" 439 1999 "1998-1999" 439 1
"Monmouth" 439 2000 "1999-2000" 439 1
"Monmouth" 439 2001 "2000-2001" 439 1
"Monmouth" 439 2002 "2001-2002" 439 1
"Monmouth" 439 2003 "2002-2003" 439 1
"Monmouth" 439 2004 "2003-2004" 439 1
"Monmouth" 439 2005 "2004-2005" 439 1
"Monmouth" 439 2006 "2005-2006" 439 1
"Monmouth" 439 2007 "2006-2007" 439 1
"Monmouth" 439 2008 "2007-2008" 439 1
"Monmouth" 439 2009 "2008-2009" 439 1
"Monmouth" 439 2010 "2009-2010" 439 1
"Monmouth" 439 2011 "2010-2011" 439 1
"Monmouth" 439 2012 "2011-2012" 439 1
"Monmouth" 439 2013 "2012-2013" 439 1
"Monmouth" 439 2014 "2013-2014" 439 1
"Monmouth" 439 2015 "2014-2015" 439 1
"Monmouth" 439 2016 "2015-2016" 439 1
"Monmouth" 439 2017 "2016-2017" 439 1
"Monmouth" 439 2018 "2017-2018" 439 1
"Monmouth" 439 2019 "2018-2019" 439 1
"Montana" 441 1982 "1981-1982" 441 1
"Montana" 441 1983 "1982-1983" 441 1
"Montana" 441 1984 "1983-1984" 441 1
"Montana" 441 1985 "1984-1985" 441 1
"Montana" 441 1986 "1985-1986" 441 1
"Montana" 441 1987 "1986-1987" 441 1
"Montana" 441 1988 "1987-1988" 441 1
"Montana" 441 1989 "1988-1989" 441 1
"Montana" 441 1990 "1989-1990" 441 1
"Montana" 441 1991 "1990-1991" 441 1
"Montana" 441 1992 "1991-1992" 441 1
"Montana" 441 1993 "1992-1993" 441 1
"Montana" 441 1994 "1993-1994" 441 1
"Montana" 441 1995 "1994-1995" 441 1
"Montana" 441 1996 "1995-1996" 441 1
"Montana" 441 1997 "1996-1997" 441 1
"Montana" 441 1998 "1997-1998" 441 1
"Montana" 441 1999 "1998-1999" 441 1
"Montana" 441 2000 "1999-2000" 441 1
"Montana" 441 2001 "2000-2001" 441 1
"Montana" 441 2002 "2001-2002" 441 1
"Montana" 441 2003 "2002-2003" 441 1
"Montana" 441 2004 "2003-2004" 441 1
"Montana" 441 2005 "2004-2005" 441 1
"Montana" 441 2006 "2005-2006" 441 1
"Montana" 441 2007 "2006-2007" 441 1
"Montana" 441 2008 "2007-2008" 441 1
"Montana" 441 2009 "2008-2009" 441 1
"Montana" 441 2010 "2009-2010" 441 1
"Montana" 441 2011 "2010-2011" 441 1
"Montana" 441 2012 "2011-2012" 441 1
"Montana" 441 2013 "2012-2013" 441 1
"Montana" 441 2014 "2013-2014" 441 1
"Montana" 441 2015 "2014-2015" 441 1
"Montana" 441 2016 "2015-2016" 441 1
"Montana" 441 2017 "2016-2017" 441 1
"Montana" 441 2018 "2017-2018" 441 1
"Montana" 441 2019 "2018-2019" 441 1
"Montana St." 440 1983 "1982-1983" 440 1
"Montana St." 440 1984 "1983-1984" 440 1
"Montana St." 440 1985 "1984-1985" 440 1
"Montana St." 440 1986 "1985-1986" 440 1
"Montana St." 440 1987 "1986-1987" 440 1
"Montana St." 440 1988 "1987-1988" 440 1
"Montana St." 440 1989 "1988-1989" 440 1
"Montana St." 440 1990 "1989-1990" 440 1
"Montana St." 440 1991 "1990-1991" 440 1
"Montana St." 440 1992 "1991-1992" 440 1
"Montana St." 440 1993 "1992-1993" 440 1
"Montana St." 440 1994 "1993-1994" 440 1
"Montana St." 440 1995 "1994-1995" 440 1
"Montana St." 440 1996 "1995-1996" 440 1
"Montana St." 440 1997 "1996-1997" 440 1
"Montana St." 440 1998 "1997-1998" 440 1
"Montana St." 440 1999 "1998-1999" 440 1
"Montana St." 440 2000 "1999-2000" 440 1
"Montana St." 440 2001 "2000-2001" 440 1
"Montana St." 440 2002 "2001-2002" 440 1
"Montana St." 440 2003 "2002-2003" 440 1
"Montana St." 440 2004 "2003-2004" 440 1
"Montana St." 440 2005 "2004-2005" 440 1
"Montana St." 440 2006 "2005-2006" 440 1
"Montana St." 440 2007 "2006-2007" 440 1
"Montana St." 440 2008 "2007-2008" 440 1
"Montana St." 440 2009 "2008-2009" 440 1
"Montana St." 440 2010 "2009-2010" 440 1
"Montana St." 440 2011 "2010-2011" 440 1
"Montana St." 440 2012 "2011-2012" 440 1
"Montana St." 440 2013 "2012-2013" 440 1
"Montana St." 440 2014 "2013-2014" 440 1
"Montana St." 440 2015 "2014-2015" 440 1
"Montana St." 440 2016 "2015-2016" 440 1
"Montana St." 440 2017 "2016-2017" 440 1
"Montana St." 440 2018 "2017-2018" 440 1
"Montana St." 440 2019 "2018-2019" 440 1
"Montclair St." 442 1983 "1982-1983" 442 1
"Montclair St." 442 1984 "1983-1984" 442 1
"Montclair St." 442 1985 "1984-1985" 442 1
"Morehead St." 444 1982 "1981-1982" 444 1
"Morehead St." 444 1983 "1982-1983" 444 1
"Morehead St." 444 1984 "1983-1984" 444 1
"Morehead St." 444 1985 "1984-1985" 444 1
"Morehead St." 444 1986 "1985-1986" 444 1
"Morehead St." 444 1987 "1986-1987" 444 1
"Morehead St." 444 1988 "1987-1988" 444 1
"Morehead St." 444 1989 "1988-1989" 444 1
"Morehead St." 444 1990 "1989-1990" 444 1
"Morehead St." 444 1991 "1990-1991" 444 1
"Morehead St." 444 1992 "1991-1992" 444 1
"Morehead St." 444 1993 "1992-1993" 444 1
"Morehead St." 444 1994 "1993-1994" 444 1
"Morehead St." 444 1995 "1994-1995" 444 1
"Morehead St." 444 1996 "1995-1996" 444 1
"Morehead St." 444 1997 "1996-1997" 444 1
"Morehead St." 444 1998 "1997-1998" 444 1
"Morehead St." 444 1999 "1998-1999" 444 1
"Morehead St." 444 2000 "1999-2000" 444 1
"Morehead St." 444 2001 "2000-2001" 444 1
"Morehead St." 444 2002 "2001-2002" 444 1
"Morehead St." 444 2003 "2002-2003" 444 1
"Morehead St." 444 2004 "2003-2004" 444 1
"Morehead St." 444 2005 "2004-2005" 444 1
"Morehead St." 444 2006 "2005-2006" 444 1
"Morehead St." 444 2007 "2006-2007" 444 1
"Morehead St." 444 2008 "2007-2008" 444 1
"Morehead St." 444 2009 "2008-2009" 444 1
"Morehead St." 444 2010 "2009-2010" 444 1
"Morehead St." 444 2011 "2010-2011" 444 1
"Morehead St." 444 2012 "2011-2012" 444 1
"Morehead St." 444 2013 "2012-2013" 444 1
"Morehead St." 444 2014 "2013-2014" 444 1
"Morehead St." 444 2015 "2014-2015" 444 1
"Morehead St." 444 2016 "2015-2016" 444 1
"Morehead St." 444 2017 "2016-2017" 444 1
"Morehead St." 444 2018 "2017-2018" 444 1
"Morehead St." 444 2019 "2018-2019" 444 1
"Morgan St." 446 1985 "1984-1985" 446 1
"Morgan St." 446 1986 "1985-1986" 446 1
"Morgan St." 446 1987 "1986-1987" 446 1
"Morgan St." 446 1988 "1987-1988" 446 1
"Morgan St." 446 1989 "1988-1989" 446 1
"Morgan St." 446 1990 "1989-1990" 446 1
"Morgan St." 446 1991 "1990-1991" 446 1
"Morgan St." 446 1992 "1991-1992" 446 1
"Morgan St." 446 1993 "1992-1993" 446 1
"Morgan St." 446 1994 "1993-1994" 446 1
"Morgan St." 446 1995 "1994-1995" 446 1
"Morgan St." 446 1996 "1995-1996" 446 1
"Morgan St." 446 1997 "1996-1997" 446 1
"Morgan St." 446 1998 "1997-1998" 446 1
"Morgan St." 446 1999 "1998-1999" 446 1
"Morgan St." 446 2000 "1999-2000" 446 1
"Morgan St." 446 2001 "2000-2001" 446 1
"Morgan St." 446 2002 "2001-2002" 446 1
"Morgan St." 446 2003 "2002-2003" 446 1
"Morgan St." 446 2004 "2003-2004" 446 1
"Morgan St." 446 2005 "2004-2005" 446 1
"Morgan St." 446 2006 "2005-2006" 446 1
"Morgan St." 446 2007 "2006-2007" 446 1
"Morgan St." 446 2008 "2007-2008" 446 1
"Morgan St." 446 2009 "2008-2009" 446 1
"Morgan St." 446 2010 "2009-2010" 446 1
"Morgan St." 446 2011 "2010-2011" 446 1
"Morgan St." 446 2012 "2011-2012" 446 1
"Morgan St." 446 2013 "2012-2013" 446 1
"Morgan St." 446 2014 "2013-2014" 446 1
"Morgan St." 446 2015 "2014-2015" 446 1
"Morgan St." 446 2016 "2015-2016" 446 1
"Morgan St." 446 2017 "2016-2017" 446 1
"Morgan St." 446 2018 "2017-2018" 446 1
"Morgan St." 446 2019 "2018-2019" 446 1
"Morris Brown" 448 2002 "2001-2002" 448 1
"Morris Brown" 448 2003 "2002-2003" 448 1
"Morris Brown" 448 2004 "2003-2004" 448 1
"Morris Brown" 448 2005 "2004-2005" 448 1
"Morris Brown" 448 2006 "2005-2006" 448 1
"Morris Brown" 448 2007 "2006-2007" 448 1
"Morris Brown" 448 2008 "2007-2008" 448 1
"Morris Brown" 448 2009 "2008-2009" 448 1
"Mt. St. Mary's" 450 1989 "1988-1989" 450 1
"Mt. St. Mary's" 450 1990 "1989-1990" 450 1
"Mt. St. Mary's" 450 1991 "1990-1991" 450 1
"Mt. St. Mary's" 450 1992 "1991-1992" 450 1
"Mt. St. Mary's" 450 1993 "1992-1993" 450 1
"Mt. St. Mary's" 450 1994 "1993-1994" 450 1
"Mt. St. Mary's" 450 1995 "1994-1995" 450 1
"Mt. St. Mary's" 450 1996 "1995-1996" 450 1
"Mt. St. Mary's" 450 1997 "1996-1997" 450 1
"Mt. St. Mary's" 450 1998 "1997-1998" 450 1
"Mt. St. Mary's" 450 1999 "1998-1999" 450 1
"Mt. St. Mary's" 450 2000 "1999-2000" 450 1
"Mt. St. Mary's" 450 2001 "2000-2001" 450 1
"Mt. St. Mary's" 450 2002 "2001-2002" 450 1
"Mt. St. Mary's" 450 2003 "2002-2003" 450 1
"Mt. St. Mary's" 450 2004 "2003-2004" 450 1
"Mt. St. Mary's" 450 2005 "2004-2005" 450 1
"Mt. St. Mary's" 450 2006 "2005-2006" 450 1
"Mt. St. Mary's" 450 2007 "2006-2007" 450 1
"Mt. St. Mary's" 450 2008 "2007-2008" 450 1
"Mt. St. Mary's" 450 2009 "2008-2009" 450 1
"Mt. St. Mary's" 450 2010 "2009-2010" 450 1
"Mt. St. Mary's" 450 2011 "2010-2011" 450 1
"Mt. St. Mary's" 450 2012 "2011-2012" 450 1
"Mt. St. Mary's" 450 2013 "2012-2013" 450 1
"Mt. St. Mary's" 450 2014 "2013-2014" 450 1
"Mt. St. Mary's" 450 2015 "2014-2015" 450 1
"Mt. St. Mary's" 450 2016 "2015-2016" 450 1
"Mt. St. Mary's" 450 2017 "2016-2017" 450 1
"Mt. St. Mary's" 450 2018 "2017-2018" 450 1
"Mt. St. Mary's" 450 2019 "2018-2019" 450 1
"Murray St." 454 1982 "1981-1982" 454 1
"Murray St." 454 1983 "1982-1983" 454 1
"Murray St." 454 1984 "1983-1984" 454 1
"Murray St." 454 1985 "1984-1985" 454 1
"Murray St." 454 1986 "1985-1986" 454 1
"Murray St." 454 1987 "1986-1987" 454 1
"Murray St." 454 1988 "1987-1988" 454 1
"Murray St." 454 1989 "1988-1989" 454 1
"Murray St." 454 1990 "1989-1990" 454 1
"Murray St." 454 1991 "1990-1991" 454 1
"Murray St." 454 1992 "1991-1992" 454 1
"Murray St." 454 1993 "1992-1993" 454 1
"Murray St." 454 1994 "1993-1994" 454 1
"Murray St." 454 1995 "1994-1995" 454 1
"Murray St." 454 1996 "1995-1996" 454 1
"Murray St." 454 1997 "1996-1997" 454 1
"Murray St." 454 1998 "1997-1998" 454 1
"Murray St." 454 1999 "1998-1999" 454 1
"Murray St." 454 2000 "1999-2000" 454 1
"Murray St." 454 2001 "2000-2001" 454 1
"Murray St." 454 2002 "2001-2002" 454 1
"Murray St." 454 2003 "2002-2003" 454 1
"Murray St." 454 2004 "2003-2004" 454 1
"Murray St." 454 2005 "2004-2005" 454 1
"Murray St." 454 2006 "2005-2006" 454 1
"Murray St." 454 2007 "2006-2007" 454 1
"Murray St." 454 2008 "2007-2008" 454 1
"Murray St." 454 2009 "2008-2009" 454 1
"Murray St." 454 2010 "2009-2010" 454 1
"Murray St." 454 2011 "2010-2011" 454 1
"Murray St." 454 2012 "2011-2012" 454 1
"Murray St." 454 2013 "2012-2013" 454 1
"Murray St." 454 2014 "2013-2014" 454 1
"Murray St." 454 2015 "2014-2015" 454 1
"Murray St." 454 2016 "2015-2016" 454 1
"Murray St." 454 2017 "2016-2017" 454 1
"Murray St." 454 2018 "2017-2018" 454 1
"Murray St." 454 2019 "2018-2019" 454 1
"N.C. A&T" 488 1983 "1982-1983" 488 1
"N.C. A&T" 488 1984 "1983-1984" 488 1
"N.C. A&T" 488 1985 "1984-1985" 488 1
"N.C. A&T" 488 1986 "1985-1986" 488 1
"N.C. A&T" 488 1987 "1986-1987" 488 1
"N.C. A&T" 488 1988 "1987-1988" 488 1
"N.C. A&T" 488 1989 "1988-1989" 488 1
"N.C. A&T" 488 1990 "1989-1990" 488 1
"N.C. A&T" 488 1991 "1990-1991" 488 1
"N.C. A&T" 488 1992 "1991-1992" 488 1
"N.C. A&T" 488 1993 "1992-1993" 488 1
"N.C. A&T" 488 1994 "1993-1994" 488 1
"N.C. A&T" 488 1995 "1994-1995" 488 1
"N.C. A&T" 488 1996 "1995-1996" 488 1
"N.C. A&T" 488 1997 "1996-1997" 488 1
"N.C. A&T" 488 1998 "1997-1998" 488 1
"N.C. A&T" 488 1999 "1998-1999" 488 1
"N.C. A&T" 488 2000 "1999-2000" 488 1
"N.C. A&T" 488 2001 "2000-2001" 488 1
"N.C. A&T" 488 2002 "2001-2002" 488 1
"N.C. A&T" 488 2003 "2002-2003" 488 1
"N.C. A&T" 488 2004 "2003-2004" 488 1
"N.C. A&T" 488 2005 "2004-2005" 488 1
"N.C. A&T" 488 2006 "2005-2006" 488 1
"N.C. A&T" 488 2007 "2006-2007" 488 1
"N.C. A&T" 488 2008 "2007-2008" 488 1
"N.C. A&T" 488 2009 "2008-2009" 488 1
"N.C. A&T" 488 2010 "2009-2010" 488 1
"N.C. A&T" 488 2011 "2010-2011" 488 1
"N.C. A&T" 488 2012 "2011-2012" 488 1
"N.C. A&T" 488 2013 "2012-2013" 488 1
"N.C. A&T" 488 2014 "2013-2014" 488 1
"N.C. A&T" 488 2015 "2014-2015" 488 1
"N.C. A&T" 488 2016 "2015-2016" 488 1
"N.C. A&T" 488 2017 "2016-2017" 488 1
"N.C. A&T" 488 2018 "2017-2018" 488 1
"N.C. A&T" 488 2019 "2018-2019" 488 1
"N.C. Central" 489 2009 "2008-2009" 489 1
"N.C. Central" 489 2010 "2009-2010" 489 1
"N.C. Central" 489 2011 "2010-2011" 489 1
"N.C. Central" 489 2012 "2011-2012" 489 1
"N.C. Central" 489 2013 "2012-2013" 489 1
"N.C. Central" 489 2014 "2013-2014" 489 1
"N.C. Central" 489 2015 "2014-2015" 489 1
"N.C. Central" 489 2016 "2015-2016" 489 1
"N.C. Central" 489 2017 "2016-2017" 489 1
"N.C. Central" 489 2018 "2017-2018" 489 1
"N.C. Central" 489 2019 "2018-2019" 489 1
"Navy" 726 1982 "1981-1982" 726 1
"Navy" 726 1992 "1991-1992" 726 1
"Navy" 726 1993 "1992-1993" 726 1
"Navy" 726 1994 "1993-1994" 726 1
"Navy" 726 1995 "1994-1995" 726 1
"Navy" 726 1996 "1995-1996" 726 1
"Navy" 726 1997 "1996-1997" 726 1
"Navy" 726 1998 "1997-1998" 726 1
"Navy" 726 1999 "1998-1999" 726 1
"Navy" 726 2000 "1999-2000" 726 1
"Navy" 726 2001 "2000-2001" 726 1
"Navy" 726 2002 "2001-2002" 726 1
"Navy" 726 2003 "2002-2003" 726 1
"Navy" 726 2004 "2003-2004" 726 1
"Navy" 726 2005 "2004-2005" 726 1
"Navy" 726 2006 "2005-2006" 726 1
"Navy" 726 2007 "2006-2007" 726 1
"Navy" 726 2008 "2007-2008" 726 1
"Navy" 726 2009 "2008-2009" 726 1
"Navy" 726 2010 "2009-2010" 726 1
"Navy" 726 2011 "2010-2011" 726 1
"Navy" 726 2012 "2011-2012" 726 1
"Navy" 726 2013 "2012-2013" 726 1
"Navy" 726 2014 "2013-2014" 726 1
"Navy" 726 2015 "2014-2015" 726 1
"Navy" 726 2016 "2015-2016" 726 1
"Navy" 726 2017 "2016-2017" 726 1
"Navy" 726 2018 "2017-2018" 726 1
"Navy" 726 2019 "2018-2019" 726 1
"NC State" 490 1982 "1981-1982" 490 1
"NC State" 490 1983 "1982-1983" 490 1
"NC State" 490 1984 "1983-1984" 490 1
"NC State" 490 1985 "1984-1985" 490 1
"NC State" 490 1986 "1985-1986" 490 1
"NC State" 490 1987 "1986-1987" 490 1
"NC State" 490 1988 "1987-1988" 490 1
"NC State" 490 1989 "1988-1989" 490 1
"NC State" 490 1990 "1989-1990" 490 1
"NC State" 490 1991 "1990-1991" 490 1
"NC State" 490 1992 "1991-1992" 490 1
"NC State" 490 1993 "1992-1993" 490 1
"NC State" 490 1994 "1993-1994" 490 1
"NC State" 490 1995 "1994-1995" 490 1
"NC State" 490 1996 "1995-1996" 490 1
"NC State" 490 1997 "1996-1997" 490 1
"NC State" 490 1998 "1997-1998" 490 1
"NC State" 490 1999 "1998-1999" 490 1
"NC State" 490 2000 "1999-2000" 490 1
"NC State" 490 2001 "2000-2001" 490 1
"NC State" 490 2002 "2001-2002" 490 1
"NC State" 490 2003 "2002-2003" 490 1
"NC State" 490 2004 "2003-2004" 490 1
"NC State" 490 2005 "2004-2005" 490 1
"NC State" 490 2006 "2005-2006" 490 1
"NC State" 490 2007 "2006-2007" 490 1
"NC State" 490 2008 "2007-2008" 490 1
"NC State" 490 2009 "2008-2009" 490 1
"NC State" 490 2010 "2009-2010" 490 1
"NC State" 490 2011 "2010-2011" 490 1
"NC State" 490 2012 "2011-2012" 490 1
"NC State" 490 2013 "2012-2013" 490 1
"NC State" 490 2014 "2013-2014" 490 1
